0.00972222 48821.1 15.6066 15.6091
0.0291667 43400.5 15.4889 15.4876
0.0486111 34404.5 15.2567 15.2464
0.0680556 24548 14.9191 14.9324
0.0875 16144.5 14.5001 14.4959
0.106944 10298.2 14.0504 14.0175
0.126389 6868.64 13.6454 13.6207
0.145833 5005.14 13.3289 13.2731
0.165278 3821.22 13.059 12.9875
0.184722 2823.53 12.7565 12.671
0.204167 1945.02 12.3837 12.3122
0.223611 1308.01 11.987 11.8625
0.243056 979.648 11.6979 11.5166
0.2625 893.602 11.606 11.4367
0.281944 919.239 11.6343 11.5017
0.301389 956.078 11.6736 11.5901
0.320833 968.955 11.6869 11.6125
0.340278 965.541 11.6834 11.5721
1
