0.0109375 47814.1 15.5744 15.6091
0.0328125 41761.1 15.4391 15.4688
0.0546875 31979.1 15.1722 15.1842
0.0765625 21737.7 14.7861 14.767
0.0984375 13562.7 14.3144 14.2571
0.120312 8334.61 13.8275 13.7452
0.142187 5489.98 13.41 13.3351
0.164062 3901.23 13.0684 13.016
0.185937 2732.08 12.7122 12.671
0.207812 1750.9 12.2672 12.2237
0.229687 1082.31 11.7862 11.7375
0.251562 809.895 11.4962 11.4518
0.273438 820.934 11.5098 11.4623
0.295312 918.288 11.6219 11.569
0.317187 975.825 11.6826 11.6111
0.339062 979.324 11.6862 11.5782
1
