0.00833333 54112.7 15.6798 15.6146
0.025 48601.4 15.5724 15.5216
0.0416667 39461.1 15.364 15.357
0.0583333 29433.1 15.0708 15.1175
0.075 20797.5 14.7235 14.767
0.0916667 14580.6 14.3684 14.4012
0.108333 10602.5 14.0498 14.0175
0.125 8078.41 13.7779 13.6207
0.141667 6255.54 13.5222 13.3351
0.158333 4734.72 13.2436 13.1003
0.175 3441.89 12.9247 12.8382
0.191667 2433.53 12.5781 12.5597
0.208333 1737.83 12.2413 12.2237
0.225 1312.12 11.9604 11.8195
0.241667 1077.16 11.763 11.5403
0.258333 957.986 11.6458 11.4367
0.275 900.885 11.5843 11.4715
0.291667 873.993 11.554 11.5518
0.308333 863.395 11.5418 11.6081
0.325 866.405 11.5453 11.606
0.341667 882.066 11.5632 11.5656
1
