0.009375 41242.8 15.4927 15.4833
0.028125 36560.6 15.3722 15.3641
0.046875 28864.1 15.1358 15.1325
0.065625 20587.7 14.7979 14.803
0.084375 13746.9 14.394 14.4099
0.103125 9190.12 13.9914 14.0021
0.121875 6614.7 13.6625 13.6675
0.140625 5151.84 13.4126 13.3926
0.159375 4042.78 13.1702 13.1134
0.178125 2987.81 12.8678 12.7683
0.196875 2063 12.4974 12.3342
0.215625 1423.37 12.1263 11.9178
0.234375 1094.11 11.8632 11.6524
0.253125 969.5 11.7422 11.5832
0.271875 922.584 11.6926 11.5916
0.290625 882.475 11.6482 11.5881
1
