0.009375 42059.8 15.5014 15.4833
0.028125 37155.7 15.3775 15.3641
0.046875 29158.6 15.1351 15.1325
0.065625 20676.9 14.7914 14.803
0.084375 13803.8 14.3873 14.4099
0.103125 9329.07 13.9955 14.0021
0.121875 6821.15 13.6824 13.6675
0.140625 5320.16 13.4339 13.3926
0.159375 4078.4 13.1681 13.1134
0.178125 2884.75 12.8218 12.7683
0.196875 1899.32 12.4038 12.3342
0.215625 1292.87 12.0192 11.9178
0.234375 1042.12 11.8036 11.6524
0.253125 981.809 11.744 11.5832
0.271875 959.305 11.7208 11.5916
0.290625 915.832 11.6744 11.5881
1
