0.00714286 52924.7 15.6141 15.4902
0.0214286 47756.9 15.5113 15.4196
0.0357143 39178.6 15.3133 15.2801
0.05 29787 15.0393 15.0756
0.0642857 21791.2 14.7267 14.8266
0.0785714 16210.8 14.4309 14.5274
0.0928571 12846.9 14.1983 14.2143
0.107143 10836.4 14.0281 13.92
0.121429 9315.55 13.8769 13.6771
0.135714 7810.57 13.7007 13.4608
0.15 6258.42 13.4791 13.2537
0.164286 4806.91 13.2153 13.0217
0.178571 3605.68 12.9277 12.7558
0.192857 2708.33 12.6415 12.4334
0.207143 2081.32 12.3782 12.0962
0.221429 1654.29 12.1486 11.8094
0.235714 1360.63 11.9531 11.6427
0.25 1154.69 11.789 11.5841
0.264286 1011.99 11.6571 11.5858
0.278571 920.257 11.5621 11.5933
0.292857 868.511 11.5042 11.5856
1
