0.009375 41252.8 15.4914 15.4833
0.028125 36558.7 15.3706 15.3641
0.046875 28860.4 15.1341 15.1325
0.065625 20614.5 14.7977 14.803
0.084375 13835.3 14.3989 14.4099
0.103125 9343.54 14.0064 14.0021
0.121875 6798.79 13.6884 13.6675
0.140625 5309.27 13.4411 13.3926
0.159375 4124.89 13.1887 13.1134
0.178125 2983.38 12.8647 12.7683
0.196875 2003.38 12.4665 12.3342
0.215625 1359.32 12.0787 11.9178
0.234375 1062.02 11.8318 11.6524
0.253125 973.541 11.7449 11.5832
0.271875 943.654 11.7137 11.5916
0.290625 901.221 11.6677 11.5881
1
