0.009375 42244.4 15.5083 15.4833
0.028125 37228.8 15.382 15.3641
0.046875 29088.2 15.1352 15.1325
0.065625 20526.5 14.7866 14.803
0.084375 13676.4 14.3806 14.4099
0.103125 9291.49 13.994 14.0021
0.121875 6868.38 13.6918 13.6675
0.140625 5401.73 13.4516 13.3926
0.159375 4150.33 13.1881 13.1134
0.178125 2936.6 12.8421 12.7683
0.196875 1940.42 12.4278 12.3342
0.215625 1325.9 12.047 11.9178
0.234375 1056.64 11.82 11.6524
0.253125 968.093 11.7325 11.5832
0.271875 919.685 11.6812 11.5916
0.290625 860.463 11.6146 11.5881
1
