0.00833333 43883 15.5332 15.487
0.025 39191.5 15.4202 15.3911
0.0416667 31554.5 15.2034 15.2024
0.0583333 23428 14.9056 14.9405
0.075 16694.2 14.5668 14.6048
0.0916667 12000.8 14.2367 14.2401
0.108333 8979.73 13.9467 13.8972
0.125 6925.08 13.6869 13.6203
0.141667 5333.89 13.4258 13.3755
0.158333 4030.06 13.1455 13.1232
0.175 3006.59 12.8525 12.8296
0.191667 2259.02 12.5666 12.4615
0.208333 1740.53 12.3059 12.0693
0.225 1391.13 12.0818 11.7543
0.241667 1160.93 11.9009 11.6065
0.258333 1011.96 11.7636 11.5828
0.275 917.512 11.6656 11.593
0.291667 862.091 11.6033 11.5869
1
