0.009375 67691.6 15.7327 15.6091
0.028125 58651.2 15.5894 15.5052
0.046875 44219.9 15.3069 15.2758
0.065625 29477.6 14.9014 14.9715
0.084375 18213 14.4199 14.5888
0.103125 11532.7 13.9629 14.1127
0.121875 8316.09 13.636 13.7027
0.140625 6693.48 13.4189 13.3673
0.159375 5342.73 13.1935 13.0723
0.178125 3909.29 12.8811 12.8065
0.196875 2639.82 12.4885 12.4807
0.215625 1803.25 12.1074 12.0419
0.234375 1399.59 11.8539 11.6625
0.253125 1235.23 11.729 11.4518
0.271875 1125.62 11.6361 11.454
0.290625 999.997 11.5178 11.5518
1
