0.009375 50912 15.6252 15.6091
0.028125 45392.2 15.5104 15.5052
0.046875 36241 15.2853 15.2758
0.065625 26225.5 14.9618 14.9715
0.084375 17680.5 14.5676 14.5888
0.103125 11693.8 14.1542 14.1127
0.121875 8099.95 13.787 13.7027
0.140625 6049.25 13.495 13.3673
0.159375 4680.51 13.2385 13.0723
0.178125 3520 12.9536 12.8065
0.196875 2495.23 12.6095 12.4807
0.215625 1710.27 12.2317 12.0419
0.234375 1225.67 11.8986 11.6625
0.253125 988.36 11.6834 11.4518
0.271875 888.41 11.5768 11.454
0.290625 837.597 11.5179 11.5518
1
