0.00652174 98113.6 15.9324 15.6189
0.0195652 86900.6 15.811 15.5635
0.0326087 68853.5 15.5782 15.4489
0.0456522 50125.2 15.2608 15.304
0.0586957 35367.8 14.912 15.0826
0.0717391 25988.2 14.6039 14.8515
0.0847826 20681.7 14.3755 14.5426
0.0978261 17270.3 14.1952 14.2571
0.11087 14282.2 14.0053 13.924
0.123913 11391.3 13.7791 13.6612
0.136957 8913.2 13.5338 13.4004
0.15 7111.99 13.308 13.2139
0.163043 5896.34 13.1206 13.016
0.176087 4960.13 12.9477 12.8382
0.18913 4066.38 12.749 12.5977
0.202174 3185.29 12.5048 12.3555
0.215217 2427.2 12.233 12.0419
0.228261 1895.98 11.986 11.7778
0.241304 1600.42 11.8165 11.5403
0.254348 1463.68 11.7272 11.4429
0.267391 1385.81 11.6725 11.4405
0.280435 1299.08 11.6079 11.5017
0.293478 1186.34 11.5171 11.5607
1
