0.009375 49703.9 15.6333 15.6091
0.028125 44241.2 15.5168 15.5052
0.046875 35186.8 15.2879 15.2758
0.065625 25294 14.9578 14.9715
0.084375 16901.2 14.5546 14.5888
0.103125 11103.6 14.1345 14.1127
0.121875 7724.19 13.7715 13.7027
0.140625 5876.76 13.4982 13.3673
0.159375 4658.76 13.2659 13.0723
0.178125 3576.4 13.0015 12.8065
0.196875 2567.64 12.6702 12.4807
0.215625 1764.74 12.2952 12.0419
0.234375 1254.06 11.9536 11.6625
0.253125 994.509 11.7217 11.4518
0.271875 876.021 11.5948 11.454
0.290625 805.812 11.5113 11.5518
1
