0.009375 42793.7 15.6042 15.6091
0.028125 38458.4 15.4974 15.5052
0.046875 31131.4 15.286 15.2758
0.065625 22848.7 14.9767 14.9715
0.084375 15457.5 14.5859 14.5888
0.103125 9998.14 14.1502 14.1127
0.121875 6580.99 13.732 13.7027
0.140625 4676.95 13.3905 13.3673
0.159375 3572.1 13.121 13.0723
0.178125 2739.21 12.8555 12.8065
0.196875 1980.09 12.531 12.4807
0.215625 1341.64 12.1417 12.0419
0.234375 930.989 11.7763 11.6625
0.253125 777.068 11.5956 11.4518
0.271875 806.718 11.633 11.454
0.290625 903.758 11.7466 11.5518
1
