0.009375 53958.3 15.6313 15.6091
0.028125 48149.4 15.5174 15.5052
0.046875 38434.9 15.292 15.2758
0.065625 27644.6 14.9625 14.9715
0.084375 18249.6 14.5472 14.5888
0.103125 11524.1 14.0875 14.1127
0.121875 7465.22 13.6533 13.7027
0.140625 5277.64 13.3065 13.3673
0.159375 4017.52 13.0337 13.0723
0.178125 3050.26 12.7583 12.8065
0.196875 2172.53 12.4189 12.4807
0.215625 1458.74 12.0206 12.0419
0.234375 1021.83 11.6646 11.6625
0.253125 866.222 11.4994 11.4518
0.271875 887.231 11.5234 11.454
0.290625 953.998 11.596 11.5518
1
