0.009375 42445.4 15.6099 15.6091
0.028125 38086 15.5015 15.5052
0.046875 30734.8 15.287 15.2758
0.065625 22461 14.9734 14.9715
0.084375 15133.3 14.5785 14.5888
0.103125 9786.43 14.1426 14.1127
0.121875 6498.64 13.7332 13.7027
0.140625 4698.15 13.4088 13.3673
0.159375 3643.1 13.1545 13.0723
0.178125 2808.88 12.8944 12.8065
0.196875 2024.21 12.5668 12.4807
0.215625 1364.04 12.1721 12.0419
0.234375 944.85 11.8049 11.6625
0.253125 785.299 11.6199 11.4518
0.271875 797.263 11.6351 11.454
0.290625 859.709 11.7105 11.5518
1
