0.00833333 67384.3 15.7257 15.6146
0.025 60130.6 15.6118 15.5216
0.0416667 48124.5 15.3891 15.357
0.0583333 35019.2 15.0712 15.1175
0.075 23872.3 14.688 14.767
0.0916667 16084.7 14.2932 14.4012
0.108333 11430.4 13.9516 14.0175
0.125 8819.57 13.6923 13.6207
0.141667 7139.81 13.481 13.3351
0.158333 5727.51 13.2606 13.1003
0.175 4396.09 12.996 12.8382
0.191667 3217.28 12.6838 12.5597
0.208333 2294.25 12.3457 12.2237
0.225 1653.67 12.0183 11.8195
0.241667 1249.33 11.7379 11.5403
0.258333 1009.66 11.5249 11.4367
0.275 875.194 11.382 11.4715
0.291667 809.165 11.3035 11.5518
1
