0.009375 52799.5 15.6279 15.6091
0.028125 47073 15.5131 15.5052
0.046875 37562.7 15.2874 15.2758
0.065625 27118.5 14.9616 14.9715
0.084375 18154.8 14.5603 14.5888
0.103125 11817.1 14.1309 14.1127
0.121875 7975.41 13.7378 13.7027
0.140625 5798.86 13.4191 13.3673
0.159375 4426.22 13.1489 13.0723
0.178125 3354.64 12.8717 12.8065
0.196875 2453.38 12.5589 12.4807
0.215625 1763.72 12.2288 12.0419
0.234375 1314.76 11.935 11.6625
0.253125 1067.55 11.7268 11.4518
0.271875 950.254 11.6104 11.454
0.290625 900.65 11.5568 11.5518
1
