0.01690595 0.01300733
0.01746947 0.01290027
0.018033 0.01293988
0.01859653 0.01296908
0.01916006 0.01284155
0.01972358 0.01281451
0.02028711 0.01273903
0.02085064 0.01262004
0.02141416 0.01253123
0.02197769 0.01247869
0.02254121 0.01250267
0.02310474 0.01247431
0.02366826 0.01240658
0.02423178 0.01232947
0.02479531 0.01221785
0.02535883 0.01220985
0.02592235 0.01208955
0.02648587 0.01198345
0.02704939 0.01192877
0.02761291 0.01187259
0.02817643 0.01178958
0.02873995 0.01177757
0.02930347 0.01169841
0.02986699 0.01155485
0.03043051 0.01142081
0.03099402 0.01134642
0.03155754 0.01125334
0.03212106 0.01117965
0.03268457 0.01112667
0.03324809 0.01103554
0.0338116 0.0110131
0.03437511 0.01092318
0.03493862 0.01077596
0.03550214 0.01072275
0.03606565 0.01057132
0.03662916 0.01054035
0.03719267 0.0105092
0.03775618 0.01038908
0.03831969 0.0102877
0.03888319 0.0102161
0.0394467 0.01013424
0.04001021 0.0100619
0.04057371 0.009974986
0.04113722 0.009921357
0.04170072 0.009810102
0.04226422 0.009713917
0.04282773 0.009602828
0.04339123 0.00956612
0.04395473 0.00951877
0.04451823 0.009419936
0.04508173 0.009331298
0.04564522 0.009218169
0.04620872 0.009157377
0.04677222 0.009049284
0.04733571 0.009007438
0.04789921 0.008897775
0.0484627 0.008820576
0.04902619 0.008755699
0.04958968 0.008710115
0.05015317 0.008642336
0.05071666 0.008546388
0.05128015 0.008455704
0.05184364 0.008416524
0.05240713 0.008346073
0.05297061 0.008256208
0.0535341 0.008178396
0.05409758 0.008112805
0.05466106 0.008023759
0.05522454 0.007938493
0.05578802 0.007822886
0.0563515 0.007728216
0.05691498 0.007654108
0.05747846 0.007617954
0.05804194 0.007566736
0.05860541 0.007500659
0.05916888 0.007403384
0.05973236 0.007353501
0.06029583 0.007276606
0.0608593 0.007178647
0.06142277 0.007083365
0.06198624 0.007012961
0.0625497 0.006927389
0.06311317 0.006857473
0.06367663 0.006837395
0.06424009 0.006747964
0.06480356 0.006692007
0.06536702 0.006608565
0.06593048 0.006554505
0.06649393 0.006516927
0.06705739 0.006420981
0.06762085 0.006334969
0.0681843 0.006243985
0.06874775 0.006168922
0.06931121 0.00610445
0.06987466 0.006077325
0.0704381 0.006035927
0.07100155 0.005996412
0.071565 0.005910923
0.07212844 0.005845148
0.07269189 0.005776314
0.07325533 0.005666261
0.07381877 0.005586496
0.07438221 0.00557475
0.07494564 0.005528813
0.07550908 0.00546143
0.07607252 0.005384005
0.07663595 0.005323766
0.07719938 0.005257251
0.07776281 0.005210197
0.07832624 0.005157143
0.07888967 0.005103556
0.07945309 0.005043782
0.08001652 0.00499387
0.08057994 0.004914089
0.08114336 0.004857423
0.08170678 0.004813846
0.0822702 0.004756442
0.08283361 0.004698984
0.08339703 0.004667739
0.08396044 0.004640116
0.08452385 0.004558233
0.08508726 0.004533023
0.08565067 0.004501532
0.08621408 0.004448054
0.08677748 0.004406441
0.08734089 0.004342452
0.08790429 0.004299722
0.08846769 0.004208425
0.08903109 0.004136678
0.08959448 0.004118462
0.09015788 0.004066827
0.09072127 0.004007343
0.09128466 0.003959961
0.09184805 0.003936235
0.09241144 0.003864915
0.09297483 0.003822569
0.09353821 0.003789034
0.09410159 0.003741819
0.09466497 0.003703515
0.09522835 0.003658902
0.09579173 0.003602413
0.0963551 0.003533898
0.09691848 0.003485885
0.09748185 0.003458501
0.09804522 0.003414237
0.09860858 0.003375972
0.09917195 0.003333445
0.09973531 0.003287192
0.1002987 0.003281301
0.100862 0.003238
0.1014254 0.003172827
0.1019887 0.003148265
0.1025521 0.003111546
0.1031155 0.003030469
0.1036788 0.003046018
0.1042422 0.003014861
0.1048055 0.002955381
0.1053688 0.002903446
0.1059322 0.002861033
0.1064955 0.002812123
0.1070589 0.002795633
0.1076222 0.002766572
0.1081855 0.00274378
0.1087489 0.002702228
0.1093122 0.002639005
0.1098755 0.002638484
0.1104388 0.002601324
0.1110022 0.002564047
0.1115655 0.002532238
0.1121288 0.002491549
0.1126921 0.002461151
0.1132554 0.002449385
0.1138187 0.002402417
0.1143821 0.002372322
0.1149454 0.002341743
0.1155087 0.002319927
0.116072 0.002292681
0.1166353 0.002241151
0.1171986 0.002205346
0.1177619 0.002161229
0.1183252 0.002118105
0.1188885 0.002097438
0.1194517 0.002100606
0.120015 0.002081085
0.1205783 0.002029428
0.1211416 0.001994752
0.1217049 0.001983694
0.1222682 0.001935232
0.1228314 0.001900752
0.1233947 0.001877659
0.123958 0.001832634
0.1245213 0.001811541
0.1250845 0.00179676
0.1256478 0.001781278
0.126211 0.001763459
0.1267743 0.00174592
0.1273376 0.001713007
0.1279008 0.001657844
