0.009375 51320.8 15.6378 15.6091
0.028125 45611.2 15.5199 15.5052
0.046875 36180.7 15.2882 15.2758
0.065625 25931 14.9551 14.9715
0.084375 17280.2 14.5493 14.5888
0.103125 11302.7 14.1247 14.1127
0.121875 7752.91 13.7478 13.7027
0.140625 5713.17 13.4425 13.3673
0.159375 4322.83 13.1636 13.0723
0.178125 3162.09 12.8509 12.8065
0.196875 2201.35 12.4888 12.4807
0.215625 1534.29 12.1278 12.0419
0.234375 1175.91 11.8618 11.6625
0.253125 1037.79 11.7368 11.4518
0.271875 1004.76 11.7045 11.454
0.290625 998.04 11.6977 11.5518
1
