0.0804175 -0.174636
0.27918 -0.0378797
0.0871768 -0.134076
0.144119 -0.0760583
0.158259 0.0960239
0.164374 0.0817565
0.0297669 -0.108887
0.0221437 -0.153745
0.142794 -0.114096
0.105035 -0.0597247
0.116748 0.225007
0.274207 -0.0436222
0.146914 -0.163694
0.140661 -0.0899698
0.172515 -0.0336497
0.053624 0.12376
0.108052 -0.0623661
0.147237 0.120708
0.14382 -0.175909
0.133574 -0.173108
0.0398355 -0.212206
0.0969632 0.111559
0.164485 0.0837254
0.0818404 -0.139211
0.027677 0.158268
0.150354 -0.0733776
0.0931131 -0.127917
0.136992 -0.125961
0.0307197 -0.119039
0.0457259 -0.117518
0.0225311 -0.166949
0.0365526 -0.113683
0.0264935 -0.104417
0.26921 -0.0361708
0.146635 -0.15679
0.034474 0.153241
0.150021 0.0975994
0.0341339 0.169113
0.133128 -0.0740794
0.042882 0.152595
0.038787 -0.101657
0.0275407 -0.106413
0.037243 0.14998
0.156284 0.0800337
0.161502 0.0802336
0.150163 -0.0400029
0.0420324 -0.098069
0.0972453 0.115427
0.0316395 0.157947
0.0343826 -0.104802
0.0816343 -0.124297
0.0173864 -nan
0.10543 -0.0375273
0.128906 -0.112628
0.0232073 -0.153485
0.105217 0.132713
0.0196616 -0.175138
0.0403991 0.155003
0.0282221 -0.0953812
0.0881609 0.199272
0.111157 0.219639
0.158644 -0.0370957
0.17517 -0.0408743
0.131338 -0.173113
0.145149 -0.153879
0.117872 -0.145996
0.0895224 0.120445
0.0178408 -nan
0.0784646 -0.163368
0.158888 0.0925479
0.132766 -0.17572
0.150083 0.0825369
0.0383875 -0.106661
0.0335468 0.159586
0.141474 -0.0724435
0.0296975 -0.105096
0.0269385 -0.166059
0.133215 -0.171671
0.0713371 -0.169976
0.0223198 -0.149942
0.0326156 0.166391
0.0333289 -0.109152
0.153903 0.0799179
0.031983 -0.112873
0.265716 -0.0303114
0.103095 0.142115
0.151954 -0.0371316
0.0258565 -0.160978
0.0263639 -0.116705
0.0176314 -0.155214
0.0328332 -0.112933
0.0418947 -0.109738
0.0341364 0.160653
0.141574 -0.0835565
0.147344 -0.0403642
0.147268 -0.0884837
0.165603 0.108446
0.120917 0.208554
0.143769 0.084606
0.163137 0.120266
0.100869 -0.175062
0.0922536 0.114924
0.0837895 -0.136276
0.152735 -0.125464
0.0294074 0.150321
0.100558 -0.158656
0.144054 -0.0757555
0.0354791 0.175009
0.105923 -0.0312325
0.152349 0.00490149
0.0314015 -0.0950721
0.107317 -0.180937
0.153694 0.0903587
0.0544785 0.130824
0.106602 -0.150166
0.151323 0.0928256
0.133204 -0.167536
0.156277 0.0966369
0.155914 -0.0454393
0.113663 -0.169269
0.0842358 0.113014
0.0269279 0.159309
0.149625 0.0977762
0.146882 -0.0901776
0.0767581 -0.153454
0.144749 0.114219
0.0384781 -0.222253
0.0737271 -0.151851
0.153532 0.0793323
0.0218317 -0.149433
0.152208 -0.0454702
0.0413353 -0.108722
0.108259 -0.1497
0.0861981 -0.127907
0.1523 -0.0588097
0.155522 0.0981148
0.0287547 -0.155136
0.142167 -0.0756407
0.0982633 0.157573
0.0114233 -0.112916
0.129962 -0.163067
0.106637 0.196762
0.152758 0.119556
0.146191 -0.154927
0.128668 -0.15284
0.0792567 -0.169087
0.137459 -0.133421
0.0218187 -0.161442
0.132158 -0.0856803
0.158617 0.107232
0.146065 -0.0531666
0.149947 -0.0267063
0.116321 -0.155281
0.164068 0.122821
0.172369 -0.214702
0.141031 -0.0752283
0.0998001 0.195941
0.105381 -0.144247
0.096153 0.111418
0.0981672 0.111927
0.0347041 -0.104724
0.146548 -0.164458
0.168287 0.0996363
0.1469 -0.154432
0.0948075 0.198798
0.14169 -0.053537
0.165108 0.0126129
0.0299768 0.172585
0.0944522 0.11056
0.149774 0.124143
0.0811436 0.129025
0.133298 -0.0866116
0.0413959 -0.226159
0.146251 0.0975553
0.0899862 -0.154378
0.082551 -0.167264
0.0500528 0.121863
0.153282 -0.0231849
0.0961992 0.214582
0.146374 0.108011
0.0179763 -nan
0.143617 -0.0476441
0.12044 0.21162
0.128022 -0.120799
0.136227 -0.107656
0.0288768 0.138205
0.128537 -0.155415
0.169932 -0.0393401
0.0227063 -0.154332
0.0928744 0.124016
0.147629 -0.162318
0.028501 -0.110124
0.104778 0.127705
0.16154 0.0136209
0.182993 -0.245001
0.152371 0.0820253
0.0241075 -0.162016
0.140674 -0.133394
0.0228683 -0.109979
0.146799 -0.0465093
0.0734176 -0.139675
0.145944 -0.166221
0.0147169 -nan
0.0339888 0.167897
0.1673 0.0987332
0.0299046 0.169139
0.151948 0.0770871
0.143362 -0.167068
0.0283288 -0.112143
0.0805554 -0.144608
0.112782 0.229105
0.150784 0.128586
0.0250038 -0.175045
0.154206 0.103199
0.0512991 -0.119296
0.0164465 -nan
0.142265 -0.0679548
0.0351814 -0.109179
0.149387 0.00628106
0.177364 -0.0352118
0.0349437 -0.115957
0.162905 0.0981572
0.16529 0.10863
0.0347869 -0.116739
0.171753 -0.275097
0.168406 0.0786498
0.0764408 -0.125309
0.129884 -0.11487
0.0310574 -0.10467
0.101599 0.214281
0.140343 0.127253
0.0910177 0.0989046
0.164436 0.140766
0.0328042 0.154858
0.0921108 0.159283
0.105801 0.132213
0.0225703 -0.11755
0.102116 0.125063
0.135874 -0.167954
0.148119 0.124663
0.0323353 -0.110795
0.142786 -0.169425
0.0809585 -0.150163
