0.	-0.7	0
0.	-0.6858585858585858	6.2535510101e-121
0.	-0.6717171717171717	0
0.	-0.6575757575757575	4.70555205018e-92
0.	-0.6434343434343434	4.15916267587e-69
0.	-0.6292929292929292	-1.88597699295e-92
0.	-0.6151515151515151	-1.88597699295e-92
0.	-0.601010101010101	-2.37386597239e-14
0.	-0.5868686868686868	-5.7370042347e-15
0.	-0.5727272727272726	-5.7370042347e-15
0.	-0.5585858585858585	-5.7370042347e-15
0.	-0.5444444444444444	2.00665889882e7
0.	-0.5303030303030303	-5.7370042347e-15
0.	-0.516161616161616	-5.737004225e-15
0.	-0.502020202020202	-5.737004225e-15
0.	-0.4878787878787878	-5.737004225e-15
0.	-0.4737373737373737	-5.737004225e-15
0.	-0.45959595959595956	-5.737004225e-15
0.	-0.4454545454545454	52.674345419
0.	-0.43131313131313126	52.674345419
0.	-0.4171717171717171	52.674345419
0.	-0.40303030303030296	52.674345419
0.	-0.38888888888888884	52.674345419
0.	-0.37474747474747466	52.674345419
0.	-0.36060606060606054	52.674345419
0.	-0.3464646464646464	52.674345419
0.	-0.33232323232323224	52.674345419
0.	-0.3181818181818181	52.674345419
0.	-0.304040404040404	52.674345419
0.	-0.2898989898989898	52.674345419
0.	-0.2757575757575757	52.674345419
0.	-0.2616161616161615	52.674345419
0.	-0.2474747474747474	52.674345419
0.	-0.23333333333333328	52.674345419
0.	-0.2191919191919191	52.674345419
0.	-0.20505050505050498	52.674345419
0.	-0.1909090909090908	52.674345419
0.	-0.17676767676767668	52.674345419
0.	-0.16262626262626256	52.674345419
0.	-0.14848484848484844	52.674345419
0.	-0.1343434343434342	52.674345419
0.	-0.12020202020202009	52.674345419
0.	-0.10606060606060597	52.674345419
0.	-0.09191919191919184	52.674345419
0.	-0.07777777777777772	52.674345419
0.	-0.0636363636363636	52.674345419
0.	-0.04949494949494937	52.674345419
0.	-0.03535353535353525	52.674345419
0.	-0.021212121212121127	52.674345419
0.	-0.007070707070707005	52.674345419
0.	0.007070707070707116	52.674345419
0.	0.02121212121212135	52.674345419
0.	0.03535353535353547	52.674345419
0.	0.04949494949494959	52.674345419
0.	0.06363636363636371	52.674345419
0.	0.07777777777777783	52.674345419
0.	0.09191919191919196	52.674345419
0.	0.10606060606060619	52.674345419
0.	0.12020202020202031	52.674345419
0.	0.13434343434343443	52.674345419
0.	0.14848484848484855	52.674345419
0.	0.16262626262626267	52.674345419
0.	0.1767676767676769	52.674345419
0.	0.19090909090909103	52.674345419
0.	0.20505050505050515	52.674345419
0.	0.21919191919191927	52.674345419
0.	0.2333333333333334	52.674345419
0.	0.24747474747474763	52.674345419
0.	0.26161616161616175	52.674345419
0.	0.27575757575757587	52.674345419
0.	0.28989898989899	52.674345419
0.	0.3040404040404041	52.674345419
0.	0.31818181818181834	52.674345419
0.	0.33232323232323235	52.674345419
0.	0.3464646464646466	52.674345419
0.	0.3606060606060608	52.674345419
0.	0.37474747474747483	52.674345419
0.	0.38888888888888906	52.674345419
0.	0.40303030303030307	52.674345419
0.	0.4171717171717173	52.674345419
0.	0.43131313131313154	52.674345419
0.	0.44545454545454555	3359.83212251
0.	0.4595959595959598	5.2088244241e7
0.	0.4737373737373738	-6.615631117e7
0.	0.487878787878788	-3.76414657539e7
0.	0.502020202020202	52.674345419
0.	0.5161616161616163	2.95694929789e8
0.	0.5303030303030305	52.674345419
0.	0.5444444444444445	52.674345419
