 0.215890E-01  0.134824E+04  0.551279E+02
 0.221970E-01  0.133024E+04  0.423289E+02
 0.228050E-01  0.132380E+04  0.392084E+02
 0.234130E-01  0.131867E+04  0.346923E+02
 0.240210E-01  0.130115E+04  0.353526E+02
 0.246290E-01  0.128966E+04  0.308331E+02
 0.252370E-01  0.125559E+04  0.282707E+02
 0.258450E-01  0.124394E+04  0.259064E+02
 0.264540E-01  0.124921E+04  0.252823E+02
 0.270620E-01  0.122155E+04  0.228689E+02
 0.276700E-01  0.121843E+04  0.233318E+02
 0.282780E-01  0.120888E+04  0.237992E+02
 0.288860E-01  0.118501E+04  0.344611E+02
 0.294940E-01  0.116313E+04  0.228971E+02
 0.301020E-01  0.115276E+04  0.212003E+02
 0.307100E-01  0.113792E+04  0.187123E+02
 0.313190E-01  0.112254E+04  0.212052E+02
 0.319270E-01  0.111723E+04  0.181579E+02
 0.325350E-01  0.109870E+04  0.161494E+02
 0.331430E-01  0.108440E+04  0.154451E+02
 0.337510E-01  0.107665E+04  0.162253E+02
 0.343590E-01  0.105513E+04  0.144774E+02
 0.349670E-01  0.103435E+04  0.140512E+02
 0.355750E-01  0.101623E+04  0.137670E+02
 0.361840E-01  0.990627E+03  0.142249E+02
 0.367920E-01  0.992372E+03  0.136782E+02
 0.374000E-01  0.985996E+03  0.135028E+02
 0.380080E-01  0.971406E+03  0.122131E+02
 0.386160E-01  0.953102E+03  0.117641E+02
 0.392240E-01  0.932668E+03  0.111856E+02
 0.398320E-01  0.915559E+03  0.121099E+02
 0.404400E-01  0.916318E+03  0.115778E+02
 0.410490E-01  0.900496E+03  0.122059E+02
 0.416570E-01  0.875444E+03  0.119407E+02
 0.422650E-01  0.870264E+03  0.112442E+02
 0.428730E-01  0.846543E+03  0.115399E+02
 0.434810E-01  0.840337E+03  0.110502E+02
 0.440890E-01  0.817837E+03  0.984921E+01
 0.446970E-01  0.816214E+03  0.100308E+02
 0.453050E-01  0.796162E+03  0.972750E+01
 0.459140E-01  0.792910E+03  0.983831E+01
 0.465220E-01  0.781583E+03  0.110446E+02
 0.471300E-01  0.764221E+03  0.104817E+02
 0.477380E-01  0.744376E+03  0.112394E+02
 0.483460E-01  0.740215E+03  0.104165E+02
 0.489540E-01  0.723234E+03  0.949228E+01
 0.495620E-01  0.708875E+03  0.983890E+01
 0.501700E-01  0.690280E+03  0.915044E+01
 0.507790E-01  0.676155E+03  0.920298E+01
 0.513870E-01  0.661934E+03  0.910888E+01
 0.519950E-01  0.652264E+03  0.867821E+01
 0.526030E-01  0.637124E+03  0.862841E+01
 0.532110E-01  0.631831E+03  0.506094E+01
 0.538190E-01  0.623424E+03  0.490826E+01
 0.544270E-01  0.606985E+03  0.492304E+01
 0.550350E-01  0.597499E+03  0.488648E+01
 0.556440E-01  0.584742E+03  0.482668E+01
 0.562520E-01  0.575057E+03  0.467467E+01
 0.568600E-01  0.558508E+03  0.458735E+01
 0.574680E-01  0.549101E+03  0.437808E+01
 0.580760E-01  0.543155E+03  0.425440E+01
 0.586840E-01  0.529979E+03  0.463983E+01
 0.592920E-01  0.522082E+03  0.447991E+01
 0.599000E-01  0.511255E+03  0.470832E+01
 0.605090E-01  0.500645E+03  0.457462E+01
 0.611170E-01  0.485528E+03  0.425986E+01
 0.617250E-01  0.478714E+03  0.439117E+01
 0.623330E-01  0.469327E+03  0.415913E+01
 0.629410E-01  0.462195E+03  0.389455E+01
 0.635490E-01  0.452562E+03  0.392625E+01
 0.641570E-01  0.442357E+03  0.395341E+01
 0.647650E-01  0.433965E+03  0.381001E+01
 0.653740E-01  0.423737E+03  0.370374E+01
 0.659820E-01  0.416615E+03  0.361809E+01
 0.665900E-01  0.407343E+03  0.369393E+01
 0.671980E-01  0.401114E+03  0.364272E+01
 0.678060E-01  0.393891E+03  0.361625E+01
 0.684140E-01  0.383787E+03  0.346538E+01
 0.690220E-01  0.373313E+03  0.355284E+01
 0.696300E-01  0.364350E+03  0.344995E+01
 0.702380E-01  0.358240E+03  0.345302E+01
 0.708470E-01  0.352557E+03  0.328275E+01
 0.714550E-01  0.344075E+03  0.324796E+01
 0.720630E-01  0.335951E+03  0.310289E+01
 0.726710E-01  0.329319E+03  0.342091E+01
 0.732790E-01  0.321885E+03  0.327667E+01
 0.738870E-01  0.313266E+03  0.329146E+01
 0.744950E-01  0.305824E+03  0.324005E+01
 0.751030E-01  0.299246E+03  0.309691E+01
 0.757120E-01  0.291891E+03  0.305692E+01
 0.763200E-01  0.288082E+03  0.301247E+01
 0.769280E-01  0.279461E+03  0.292635E+01
 0.775360E-01  0.274828E+03  0.283441E+01
 0.781440E-01  0.268941E+03  0.271193E+01
 0.787520E-01  0.262043E+03  0.269000E+01
 0.793600E-01  0.256010E+03  0.271334E+01
 0.799680E-01  0.249987E+03  0.283030E+01
 0.805760E-01  0.244678E+03  0.270181E+01
 0.811850E-01  0.241517E+03  0.268473E+01
 0.817930E-01  0.233878E+03  0.278741E+01
 0.824010E-01  0.228957E+03  0.253499E+01
 0.830090E-01  0.225615E+03  0.258393E+01
 0.836170E-01  0.219926E+03  0.257245E+01
 0.842250E-01  0.215951E+03  0.253346E+01
 0.848330E-01  0.210266E+03  0.252557E+01
 0.854410E-01  0.206625E+03  0.254320E+01
 0.860490E-01  0.198325E+03  0.252011E+01
 0.866580E-01  0.193483E+03  0.243785E+01
 0.872660E-01  0.188464E+03  0.248845E+01
 0.878740E-01  0.186051E+03  0.252926E+01
 0.884820E-01  0.181634E+03  0.256084E+01
 0.890900E-01  0.180863E+03  0.251861E+01
 0.896980E-01  0.174538E+03  0.234486E+01
 0.903060E-01  0.171295E+03  0.235556E+01
 0.909140E-01  0.168229E+03  0.232313E+01
 0.915220E-01  0.165977E+03  0.232123E+01
 0.921310E-01  0.162214E+03  0.218952E+01
 0.927390E-01  0.157189E+03  0.212068E+01
 0.933470E-01  0.153532E+03  0.214653E+01
 0.939550E-01  0.148810E+03  0.219694E+01
 0.945630E-01  0.144892E+03  0.222397E+01
 0.951710E-01  0.141847E+03  0.218345E+01
 0.957790E-01  0.138891E+03  0.217564E+01
 0.963870E-01  0.134152E+03  0.217076E+01
 0.969950E-01  0.133601E+03  0.255060E+01
 0.976040E-01  0.131869E+03  0.217184E+01
 0.982120E-01  0.129754E+03  0.208520E+01
 0.988200E-01  0.127778E+03  0.201626E+01
 0.994280E-01  0.126026E+03  0.196570E+01
 0.100036E+00  0.124248E+03  0.194484E+01
 0.100644E+00  0.121634E+03  0.203115E+01
 0.101252E+00  0.118671E+03  0.198945E+01
 0.101860E+00  0.114750E+03  0.200735E+01
 0.102468E+00  0.112245E+03  0.192452E+01
 0.103077E+00  0.109291E+03  0.186788E+01
 0.103685E+00  0.106196E+03  0.184417E+01
 0.104293E+00  0.103551E+03  0.185616E+01
 0.104901E+00  0.101664E+03  0.181694E+01
 0.105509E+00  0.979119E+02  0.190190E+01
 0.106117E+00  0.957120E+02  0.183213E+01
 0.106725E+00  0.939845E+02  0.187860E+01
 0.107333E+00  0.927160E+02  0.191385E+01
 0.107941E+00  0.918760E+02  0.191387E+01
 0.108550E+00  0.917269E+02  0.187922E+01
 0.109158E+00  0.902290E+02  0.178830E+01
 0.109766E+00  0.874715E+02  0.185179E+01
 0.110374E+00  0.855301E+02  0.183875E+01
 0.110982E+00  0.846205E+02  0.182583E+01
 0.111590E+00  0.830418E+02  0.189918E+01
 0.112198E+00  0.797333E+02  0.184605E+01
 0.112806E+00  0.786607E+02  0.183666E+01
 0.113414E+00  0.762130E+02  0.175954E+01
 0.114022E+00  0.747910E+02  0.168045E+01
 0.114631E+00  0.737108E+02  0.175784E+01
 0.115239E+00  0.726894E+02  0.170370E+01
 0.115847E+00  0.714478E+02  0.166724E+01
 0.116455E+00  0.707623E+02  0.167655E+01
 0.117063E+00  0.695895E+02  0.167492E+01
 0.117671E+00  0.668121E+02  0.168498E+01
 0.118279E+00  0.652998E+02  0.170630E+01
 0.118887E+00  0.647208E+02  0.163089E+01
 0.119495E+00  0.631117E+02  0.170940E+01
 0.120103E+00  0.607007E+02  0.171876E+01
 0.120712E+00  0.610402E+02  0.164940E+01
 0.121320E+00  0.596307E+02  0.172269E+01
 0.121928E+00  0.580910E+02  0.171803E+01
 0.122536E+00  0.582621E+02  0.165429E+01
 0.123144E+00  0.574261E+02  0.168285E+01
 0.123752E+00  0.546069E+02  0.171301E+01
 0.124360E+00  0.524277E+02  0.168847E+01
 0.124968E+00  0.507114E+02  0.161116E+01
 0.125576E+00  0.519144E+02  0.157563E+01
 0.126184E+00  0.505951E+02  0.157246E+01
 0.126793E+00  0.519668E+02  0.154799E+01
 0.127401E+00  0.508365E+02  0.163424E+01
 0.128009E+00  0.490434E+02  0.158010E+01
 0.128617E+00  0.468842E+02  0.150355E+01
 0.129225E+00  0.449826E+02  0.158166E+01
 0.129833E+00  0.464613E+02  0.104997E+01
 0.130441E+00  0.458118E+02  0.106734E+01
 0.131049E+00  0.450643E+02  0.101169E+01
 0.131657E+00  0.446615E+02  0.996290E+00
 0.132265E+00  0.432626E+02  0.984087E+00
 0.132873E+00  0.432112E+02  0.101488E+01
 0.133482E+00  0.417907E+02  0.101266E+01
 0.134090E+00  0.414338E+02  0.994897E+00
 0.134698E+00  0.414579E+02  0.974486E+00
 0.135306E+00  0.406367E+02  0.987988E+00
 0.135914E+00  0.388671E+02  0.102913E+01
 0.136522E+00  0.376722E+02  0.100210E+01
 0.137130E+00  0.368057E+02  0.958678E+00
 0.137738E+00  0.371483E+02  0.962966E+00
 0.138346E+00  0.364992E+02  0.993217E+00
 0.138954E+00  0.359957E+02  0.974471E+00
 0.139562E+00  0.357401E+02  0.102692E+01
 0.140171E+00  0.351091E+02  0.103986E+01
 0.140779E+00  0.350105E+02  0.965060E+00
 0.141387E+00  0.335177E+02  0.996687E+00
 0.141995E+00  0.326643E+02  0.961671E+00
 0.142603E+00  0.327865E+02  0.966119E+00
 0.143211E+00  0.312109E+02  0.982127E+00
 0.143819E+00  0.310355E+02  0.998302E+00
 0.144427E+00  0.306158E+02  0.965219E+00
 0.145035E+00  0.299760E+02  0.100556E+01
 0.145643E+00  0.306196E+02  0.117246E+01
 0.146251E+00  0.296371E+02  0.102953E+01
 0.146860E+00  0.298195E+02  0.116488E+01
 0.147468E+00  0.295667E+02  0.114423E+01
 0.148076E+00  0.282411E+02  0.971948E+00
 0.148684E+00  0.275645E+02  0.913130E+00
 0.149292E+00  0.275532E+02  0.868381E+00
 0.149900E+00  0.264182E+02  0.882477E+00
 0.150508E+00  0.266196E+02  0.862165E+00
 0.151116E+00  0.262984E+02  0.928588E+00
 0.151724E+00  0.256048E+02  0.979879E+00
 0.152332E+00  0.250144E+02  0.924695E+00
 0.152940E+00  0.240802E+02  0.889668E+00
 0.153548E+00  0.238968E+02  0.870623E+00
 0.154156E+00  0.237941E+02  0.834184E+00
