0.472854 0.258144
0.438873 0.303569
0.447886 0.227789
0.45874 0.218742
0.42754 0.123282
0.48991 0.192427
0.478571 0.23198
0.463459 0.218444
0.474981 0.200448
0.469707 0.19604
0.484318 0.211661
0.448463 0.264377
0.471813 0.263887
0.459695 0.270394
0.466813 0.221917
0.475007 0.210178
0.460589 0.199744
0.465622 0.228366
0.484049 0.233845
0.447924 0.297392
0.476886 0.217233
0.479318 0.2134
0.39873 0.260296
0.467018 0.231865
0.470518 0.210539
0.457095 0.230751
0.473886 0.217054
0.488032 0.200942
0.467826 0.247407
0.476118 0.223628
0.483119 0.203427
0.466469 0.212049
0.456238 0.214523
0.484622 0.181968
0.47133 0.234915
0.462394 0.279907
0.477975 0.213526
0.42141 0.356976
0.450827 0.163623
0.47436 0.271599
0.469321 0.24431
0.464604 0.270236
0.460036 0.23959
0.471917 0.2127
0.470043 0.206314
0.470049 0.184256
0.459971 0.236322
0.472931 0.225708
0.476339 0.227835
0.436611 0.261548
0.470971 0.23212
0.484219 0.223769
0.474979 0.195479
0.469342 0.196774
0.459955 0.177088
0.453763 0.179467
0.447193 0.269242
0.46808 0.223725
0.441846 0.303253
0.465888 0.232495
0.467586 0.226572
0.453777 0.223306
0.430154 0.34001
0.474827 0.241806
0.426954 0.185492
0.466545 0.226353
0.484144 0.211575
0.469026 0.254189
0.491851 0.198884
0.486233 0.185956
0.386915 0.170241
0.470804 0.216182
0.469781 0.237882
0.484099 0.227337
0.481753 0.21847
0.466193 0.242969
0.460695 0.212527
0.468838 0.251506
0.475529 0.242954
0.462588 0.210065
0.44346 0.261957
0.466762 0.256316
0.465335 0.178967
0.426473 0.340111
0.444438 0.271496
0.470619 0.236234
0.459768 0.256197
0.485332 0.210235
0.47684 0.200841
0.476097 0.205625
0.456508 0.179683
0.484994 0.215321
0.462396 0.234261
0.477308 0.214956
0.454776 0.242376
0.41582 0.315333
0.482052 0.231306
0.470829 0.272696
0.478613 0.176325
0.469246 0.210618
0.484024 0.207586
0.459356 0.315595
0.471222 0.248867
0.43994 0.250772
0.464244 0.196788
0.493173 0.232498
0.462397 0.273639
0.467302 0.225719
0.48083 0.207701
0.455704 0.234738
0.467985 0.224115
0.492396 0.216648
0.493401 0.205513
0.478817 0.225289
0.472071 0.22408
0.474755 0.229568
0.465367 0.225807
0.48396 0.189066
0.476514 0.207158
0.46812 0.222939
0.465867 0.183156
0.460167 0.223425
0.465555 0.222651
0.481844 0.23142
0.450876 0.227298
0.457506 0.226274
0.45969 0.202362
0.475535 0.218513
0.464974 0.231939
