0.01029623 30.8391
0.01076556 30.5938
0.01123489 30.4345
0.01170422 29.7281
0.01217356 29.7841
0.01264289 29.8578
0.01311222 29.4722
0.01358155 29.3812
0.01405089 28.861
0.01452022 28.9769
0.01498955 28.6055
0.01545888 28.29
0.01592822 27.9883
0.01639755 28.0612
0.01686688 27.6901
0.01733622 27.639
0.01780555 27.5547
0.01827488 26.8597
0.01874421 26.3058
0.01921355 26.6042
0.01968288 26.2186
0.02015221 26.1397
0.02062154 25.7345
0.02109088 25.3115
0.02156021 25.1296
0.02202954 25.0208
0.02249887 24.5048
0.02296821 24.1669
0.02343754 24.3516
0.02390687 23.7546
0.02437621 23.2313
0.02484554 23.0317
0.02531487 22.8852
0.0257842 22.5369
0.02625354 22.3494
0.02672287 22.0927
0.0271922 21.8459
0.02766153 21.5784
0.02813087 20.9529
0.0286002 20.9219
0.02906953 20.5557
0.02953886 20.2602
0.0300082 19.9765
0.03047753 19.6706
0.03094686 19.382
0.03141619 19.2348
0.03188553 18.797
0.03235486 18.6102
0.03282419 18.1942
0.03329353 18.0562
0.03376286 17.7587
0.03423219 17.9319
0.03470152 17.3972
0.03517086 17.043
0.03564019 17.011
0.03610952 16.5884
0.03657885 16.3393
0.03704819 15.9987
0.03751752 15.9041
0.03798685 15.3707
0.03845618 15.2037
0.03892552 14.9133
0.03939485 14.8344
0.03986418 14.5181
0.04033351 14.2373
0.04080285 13.9912
0.04127218 13.5774
0.04174151 13.2968
0.04221085 13.2559
0.04268018 13.0983
0.04314951 12.6046
0.04361884 12.9121
0.04408818 12.4103
0.04455751 12.3411
0.04502684 12.0183
0.04549617 11.5965
0.04596551 11.5509
0.04643484 11.5889
0.04690417 11.3437
0.0473735 11.0973
0.04784284 10.6567
0.04831217 10.4928
0.0487815 10.1874
0.04925083 10.1957
0.04972017 9.86596
0.0501895 9.71506
0.05065883 9.59839
0.05112817 9.27538
0.0515975 9.31035
0.05206683 9.20252
0.05253616 8.98498
0.0530055 9.10823
0.05347483 8.70551
0.05394416 8.5001
0.05441349 8.4983
0.05488283 8.22123
0.05535216 8.09909
0.05582149 8.11741
0.05629082 7.67603
0.05676016 7.57143
0.05722949 7.4457
0.05769882 7.3996
0.05816816 7.3602
0.05863749 7.22479
0.05910682 7.07743
0.05957615 6.96945
0.06004549 6.80537
0.06051482 6.81059
0.06098415 6.67343
0.06145348 6.44217
0.06192282 6.49082
0.06239215 6.25613
0.06286148 6.28188
0.06333081 5.99307
0.06380015 5.76768
0.06426948 5.96331
0.06473881 5.77995
0.06520814 5.59346
0.06567748 5.74614
0.06614681 5.56012
0.06661614 5.33556
0.06708548 5.35359
0.06755481 5.2315
0.06802414 5.11863
0.06849347 5.01921
0.06896281 4.99906
0.06943214 4.89487
0.06990147 4.81646
