0.0157143 847998 3.34468 3.33439
0.0271429 676048 3.11807 3.08401
0.0385714 481784 2.7793 2.70225
0.05 313473 2.34952 2.27368
0.0614286 195049 1.87505 1.87039
0.0728571 124536 1.4264 1.48081
0.0842857 85732.2 1.05303 1.13762
0.0957143 62250.1 0.732966 0.79588
0.107143 45012 0.408735 0.420531
0.118571 31705.7 0.0583014 0.0782565
0.13 22512.1 -0.28414 -0.273594
0.141429 16968.7 -0.566822 -0.624349
0.152857 13633 -0.7857 -0.996913
0.164286 11196.6 -0.98258 -1.36798
0.175714 9188.88 -1.1802 -1.78701
0.187143 7722.58 -1.35405 -2.04075
0.198571 6904.9 -1.46596 -2.27899
0.21 6570.81 -1.51556 -2.27164
0.221429 6405.38 -1.54106 -2.30002
0.232857 6159.67 -1.58017 -2.50274
0.244286 5748.55 -1.64925 -2.96622
1
