0.0157143 900161 3.3623 3.33439
0.0271429 717251 3.13515 3.08401
0.0385714 510378 2.79488 2.70225
0.05 330853 2.3614 2.27368
0.0614286 204292 1.87928 1.87039
0.0728571 128831 1.41823 1.48081
0.0842857 87416.6 1.03041 1.13762
0.0957143 62655.1 0.697372 0.79588
0.107143 44815.3 0.362277 0.420531
0.118571 31313.5 0.0037757 0.0782565
0.13 22213.5 -0.339573 -0.273594
0.141429 16903 -0.612779 -0.624349
0.152857 13751.5 -0.819125 -0.996913
0.164286 11329.6 -1.01286 -1.36798
0.175714 9181.04 -1.22313 -1.78701
0.187143 7528.3 -1.4216 -2.04075
0.198571 6582.46 -1.55586 -2.27899
0.21 6208.56 -1.61434 -2.27164
0.221429 6055.77 -1.63926 -2.30002
0.232857 5826.88 -1.67779 -2.50274
0.244286 5418.77 -1.7504 -2.96622
1
