0.0157143 876996 3.359 3.33439
0.0271429 698271 3.13111 3.08401
0.0385714 496175 2.78943 2.70225
0.05 320994 2.35392 2.27368
0.0614286 197944 1.87049 1.87039
0.0728571 125260 1.41289 1.48081
0.0842857 86063.1 1.03758 1.13762
0.0957143 62935 0.724604 0.79588
0.107143 45963.5 0.410348 0.420531
0.118571 32500.5 0.0637553 0.0782565
0.13 22853.2 -0.288407 -0.273594
0.141429 16881.8 -0.591265 -0.624349
0.152857 13377.2 -0.82395 -0.996913
0.164286 11039.5 -1.01602 -1.36798
0.175714 9234 -1.19461 -1.78701
0.187143 7890.83 -1.3518 -2.04075
0.198571 7040.11 -1.46588 -2.27899
0.21 6561.68 -1.53625 -2.27164
0.221429 6236.4 -1.5871 -2.30002
0.232857 5883.51 -1.64534 -2.50274
0.244286 5433.05 -1.725 -2.96622
1
