0.0157143 895994 3.35709 3.33439
0.0271429 713471 3.1293 3.08401
0.0385714 507474 2.7886 2.70225
0.05 329218 2.35588 2.27368
0.0614286 203924 1.8769 1.87039
0.0728571 129323 1.42147 1.48081
0.0842857 88251.8 1.03935 1.13762
0.0957143 63515.4 0.710439 0.79588
0.107143 45610.4 0.379292 0.420531
0.118571 31982 0.0243284 0.0782565
0.13 22593.8 -0.32317 -0.273594
0.141429 16846.3 -0.616711 -0.624349
0.152857 13319.8 -0.851592 -0.996913
0.164286 10807.7 -1.06058 -1.36798
0.175714 8861.73 -1.2591 -1.78701
0.187143 7497.17 -1.42632 -2.04075
0.198571 6711.44 -1.53703 -2.27899
0.21 6321.11 -1.59695 -2.27164
0.221429 6068.56 -1.63772 -2.30002
0.232857 5755 -1.69077 -2.50274
0.244286 5301.99 -1.77276 -2.96622
1
