0.0157143 895423 3.36159 3.33439
0.0271429 712925 3.13367 3.08401
0.0385714 506388 2.7916 2.70225
0.05 327186 2.35483 2.27368
0.0614286 201255 1.86887 1.87039
0.0728571 127010 1.40856 1.48081
0.0842857 87297.7 1.03362 1.13762
0.0957143 64199.4 0.72629 0.79588
0.107143 47330.8 0.421456 0.420531
0.118571 33757.8 0.0835077 0.0782565
0.13 23726.1 -0.269129 -0.273594
0.141429 17207.3 -0.59037 -0.624349
0.152857 13184.1 -0.856696 -0.996913
0.164286 10527 -1.08176 -1.36798
0.175714 8672.32 -1.27557 -1.78701
0.187143 7495.66 -1.42138 -2.04075
0.198571 6887.77 -1.50596 -2.27899
0.21 6589.8 -1.55018 -2.27164
0.221429 6318.92 -1.59216 -2.30002
0.232857 5921.15 -1.65717 -2.50274
0.244286 5399.68 -1.74937 -2.96622
1
