0.0157143 871506 3.3597 3.33439
0.0271429 693157 3.13073 3.08401
0.0385714 491939 2.78783 2.70225
0.05 318064 2.35173 2.27368
0.0614286 196352 1.86939 1.87039
0.0728571 124585 1.41446 1.48081
0.0842857 85707.3 1.04041 1.13762
0.0957143 62509.1 0.724787 0.79588
0.107143 45466.9 0.406459 0.420531
0.118571 32174.6 0.0606521 0.0782565
0.13 22869.2 -0.280737 -0.273594
0.141429 17147.7 -0.568659 -0.624349
0.152857 13616.1 -0.799272 -0.996913
0.164286 11033.6 -1.00958 -1.36798
0.175714 8998.49 -1.21347 -1.78701
0.187143 7632.25 -1.37814 -2.04075
0.198571 6962.86 -1.46994 -2.27899
0.21 6709.34 -1.50703 -2.27164
0.221429 6491.49 -1.54003 -2.30002
0.232857 6090.81 -1.60375 -2.50274
0.244286 5517.68 -1.70257 -2.96622
1
