0.0157143 895415 3.36154 3.33439
0.0271429 712908 3.1336 3.08401
0.0385714 506372 2.79152 2.70225
0.05 327180 2.35476 2.27368
0.0614286 201263 1.86886 1.87039
0.0728571 127028 1.40866 1.48081
0.0842857 87315.4 1.03378 1.13762
0.0957143 64203.7 0.726311 0.79588
0.107143 47315.2 0.421081 0.420531
0.118571 33730.7 0.082657 0.0782565
0.13 23710 -0.269853 -0.273594
0.141429 17226.9 -0.589277 -0.624349
0.152857 13250.6 -0.851705 -0.996913
0.164286 10632.3 -1.07185 -1.36798
0.175714 8793.87 -1.2617 -1.78701
0.187143 7605.52 -1.40688 -2.04075
0.198571 6959.47 -1.49565 -2.27899
0.21 6604.54 -1.54799 -2.27164
0.221429 6273.46 -1.59942 -2.30002
0.232857 5832.27 -1.67234 -2.50274
0.244286 5297.32 -1.76855 -2.96622
1
