0.0157143 879419 3.3656 3.33439
0.0271429 699118 3.13616 3.08401
0.0385714 495698 2.79231 2.70225
0.05 319943 2.35448 2.27368
0.0614286 196975 1.86942 1.87039
0.0728571 124562 1.41114 1.48081
0.0842857 85433.4 1.03408 1.13762
0.0957143 62146.8 0.715841 0.79588
0.107143 45058 0.394291 0.420531
0.118571 31771.1 0.0448968 0.0782565
0.13 22586.9 -0.29629 -0.273594
0.141429 17117.7 -0.573548 -0.624349
0.152857 13886.1 -0.782773 -0.996913
0.164286 11508.5 -0.97057 -1.36798
0.175714 9474.83 -1.16502 -1.78701
0.187143 7908.83 -1.34568 -2.04075
0.198571 6951.72 -1.47467 -2.27899
0.21 6471.62 -1.54623 -2.27164
0.221429 6181.59 -1.59208 -2.30002
0.232857 5857.07 -1.64601 -2.50274
0.244286 5428.92 -1.72192 -2.96622
1
