0.0157143 861006 3.35473 3.33439
0.0271429 685052 3.12612 3.08401
0.0385714 486508 2.78388 2.70225
0.05 314927 2.34897 2.27368
0.0614286 194831 1.86876 1.87039
0.0728571 124027 1.41713 1.48081
0.0842857 85627.3 1.04663 1.13762
0.0957143 62564.5 0.732823 0.79588
0.107143 45423.2 0.412647 0.420531
0.118571 31931.3 0.0602129 0.0782565
0.13 22503.6 -0.2897 -0.273594
0.141429 16878.1 -0.577355 -0.624349
0.152857 13658.4 -0.789019 -0.996913
0.164286 11441.3 -0.966145 -1.36798
0.175714 9611.48 -1.14042 -1.78701
0.187143 8178.24 -1.3019 -2.04075
0.198571 7231.22 -1.42497 -2.27899
0.21 6666.73 -1.50625 -2.27164
0.221429 6267.7 -1.56797 -2.30002
0.232857 5869.34 -1.63363 -2.50274
0.244286 5423.46 -1.71264 -2.96622
1
