0.0157143 895141 3.36451 3.33439
0.0271429 712265 3.13598 3.08401
0.0385714 505386 2.79285 2.70225
0.05 326033 2.35453 2.27368
0.0614286 200200 1.86685 1.87039
0.0728571 126240 1.40572 1.48081
0.0842857 86863.5 1.03187 1.13762
0.0957143 64019 0.726712 0.79588
0.107143 47261.1 0.42322 0.420531
0.118571 33684.8 0.0845796 0.0782565
0.13 23616.3 -0.270531 -0.273594
0.141429 17096.2 -0.593614 -0.624349
0.152857 13123 -0.858105 -0.996913
0.164286 10536 -1.07767 -1.36798
0.175714 8730.21 -1.26568 -1.78701
0.187143 7562.07 -1.40932 -2.04075
0.198571 6931.47 -1.4964 -2.27899
0.21 6601.54 -1.54516 -2.27164
0.221429 6307.59 -1.59071 -2.30002
0.232857 5903.18 -1.65698 -2.50274
0.244286 5389.24 -1.74806 -2.96622
1
