0.0157143 860232 3.36116 3.33439
0.0271429 683523 3.13122 3.08401
0.0385714 484497 2.78707 2.70225
0.05 312946 2.34999 2.27368
0.0614286 193235 1.86786 1.87039
0.0728571 122826 1.41472 1.48081
0.0842857 84619.4 1.04212 1.13762
0.0957143 61616.9 0.724893 0.79588
0.107143 44616 0.402049 0.420531
0.118571 31458.9 0.0526404 0.0782565
0.13 22457.3 -0.284426 -0.273594
0.141429 17128.2 -0.555317 -0.624349
0.152857 13934.7 -0.761661 -0.996913
0.164286 11523.1 -0.951693 -1.36798
0.175714 9455.63 -1.14943 -1.78701
0.187143 7898.97 -1.32931 -2.04075
0.198571 6982.61 -1.45262 -2.27899
0.21 6541.43 -1.51789 -2.27164
0.221429 6274.38 -1.55957 -2.30002
0.232857 5967.48 -1.60972 -2.50274
0.244286 5562.27 -1.68004 -2.96622
1
